model_type,stage,learning_rate,train_mae,validation_mae,test_mae
gradient_boosting,732,0.03,21.099138722225625,39.07001734515421,37.73906493341679
gradient_boosting,733,0.03,21.096212867204795,39.07648010991657,37.74057523476601
gradient_boosting,734,0.03,21.09002173628301,39.09191353181449,37.74878229429249
gradient_boosting,735,0.03,21.078521243182063,39.091822966143994,37.739662005037516
gradient_boosting,736,0.03,21.0689709063852,39.08147981894412,37.74078013934865
gradient_boosting,737,0.03,21.06356567615234,39.07896910935915,37.74112500578062
gradient_boosting,738,0.03,21.062228849919556,39.0724622107543,37.743622282646314
gradient_boosting,739,0.03,21.05595564476733,39.072890139485,37.74388152889677
gradient_boosting,740,0.03,21.04749486368259,39.07380249207122,37.738428331718
gradient_boosting,741,0.03,21.038566861601197,39.069515098385054,37.7446211792518
gradient_boosting,742,0.03,21.036369463415515,39.06024292515285,37.7442688678163
gradient_boosting,743,0.03,21.029436732067722,39.058370428589015,37.74371167814289
gradient_boosting,744,0.03,21.019691484297123,39.05892001123672,37.769175966914666
gradient_boosting,745,0.03,21.017297184343565,39.0625784644009,37.77717251115628
gradient_boosting,746,0.03,21.010711192243303,39.061636119561655,37.78266889931794
gradient_boosting,747,0.03,21.005623863666244,39.05749848464685,37.776584751908466
gradient_boosting,748,0.03,20.992442782218316,39.05328873790403,37.7783755181801
gradient_boosting,749,0.03,20.989038652999938,39.06085248291999,37.778660867486124
gradient_boosting,750,0.03,20.981141968792844,39.06359606145821,37.79011079949839
gradient_boosting,751,0.03,20.977700996873267,39.08088625761743,37.79391468802532
gradient_boosting,752,0.03,20.96359358502235,39.073380799811396,37.781207639627404
gradient_boosting,753,0.03,20.955705834698417,39.06874991674069,37.787344876719814
gradient_boosting,754,0.03,20.945518835410958,39.067294450526944,37.78269098321468
gradient_boosting,755,0.03,20.9325838879631,39.069905192511804,37.78133599729817
gradient_boosting,756,0.03,20.924230541802352,39.05173796797861,37.78999815471134
gradient_boosting,757,0.03,20.909179989785702,39.04236793916144,37.787817384341274
gradient_boosting,758,0.03,20.902313767542726,39.04063956875077,37.782724717482836
gradient_boosting,759,0.03,20.899803401642128,39.03794379341255,37.78609935690175
gradient_boosting,760,0.03,20.888238594442655,39.043473222065025,37.77879926224592
gradient_boosting,761,0.03,20.874654965411448,39.05010084115901,37.788648373594654
gradient_boosting,762,0.03,20.866029770036487,39.06253101365176,37.78736968063444
gradient_boosting,763,0.03,20.85303269218962,39.05038017283612,37.78211270901659
gradient_boosting,764,0.03,20.849327031873365,39.06116559821446,37.78684650326502
gradient_boosting,765,0.03,20.83259463717371,39.05500328930251,37.78434805793176
gradient_boosting,766,0.03,20.823287065925488,39.05889524900067,37.77919874453133
gradient_boosting,767,0.03,20.809841764373807,39.0566209784416,37.76905226415941
gradient_boosting,768,0.03,20.799932640338834,39.066969444840595,37.77141331242493
gradient_boosting,769,0.03,20.790818990542984,39.074983112724766,37.77161622072663
gradient_boosting,770,0.03,20.77528791691959,39.06918549123698,37.75356822811197
gradient_boosting,771,0.03,20.768471960179266,39.07428690053508,37.74703387311447
gradient_boosting,772,0.03,20.754764331746074,39.06350834913145,37.73428261803727
gradient_boosting,773,0.03,20.74429704040237,39.06305701262465,37.733047109727515
gradient_boosting,774,0.03,20.73346354004047,39.05643710858329,37.73805713391169
gradient_boosting,775,0.03,20.725608502155,39.061154407553886,37.74205953615739
gradient_boosting,776,0.03,20.719784298373693,39.0547896003322,37.752908522954165
gradient_boosting,777,0.03,20.716671796337994,39.06329750003065,37.76008244423508
gradient_boosting,778,0.03,20.711201884518484,39.069417059210075,37.76312719844346
gradient_boosting,779,0.03,20.705002766175618,39.077035678693534,37.76439833640505
gradient_boosting,780,0.03,20.690527104948575,39.076096715577584,37.75695433804977
gradient_boosting,781,0.03,20.68014486596318,39.07402640459527,37.75682072203322
gradient_boosting,782,0.03,20.679620931448827,39.0773613605664,37.75991905667932
gradient_boosting,783,0.03,20.67161951023131,39.0726167139865,37.755658870574315
gradient_boosting,784,0.03,20.661303249577717,39.07495940859741,37.75455988681009
gradient_boosting,785,0.03,20.655692503571263,39.08446145886829,37.74935849539479
gradient_boosting,786,0.03,20.650028487961553,39.07528392075307,37.752472770068515
gradient_boosting,787,0.03,20.64304597852204,39.06977759949895,37.74825487685573
gradient_boosting,788,0.03,20.639967415163504,39.07894429150105,37.748405420352064
gradient_boosting,789,0.03,20.629956229070704,39.07435914418958,37.74867703145445
gradient_boosting,790,0.03,20.61883045032512,39.068066985858586,37.75731038000603
gradient_boosting,791,0.03,20.609382516791452,39.06568961818838,37.75670251895043
gradient_boosting,792,0.03,20.597828334475185,39.0563203255957,37.753638554315856
gradient_boosting,793,0.03,20.580458356576443,39.05221285754428,37.75363724090752
gradient_boosting,794,0.03,20.568524766279328,39.04446336233226,37.73508262601557
gradient_boosting,795,0.03,20.567740080238053,39.0432514703639,37.73300209857036
gradient_boosting,796,0.03,20.559136071520786,39.037566717867776,37.728814170676515
gradient_boosting,797,0.03,20.5496042279763,39.04090382246086,37.72241529622822
gradient_boosting,798,0.03,20.54137264654625,39.03962405538073,37.721810212999294
gradient_boosting,799,0.03,20.53992059928088,39.0413229082913,37.72285037343441
gradient_boosting,800,0.03,20.53296169843985,39.03876637460997,37.70893961129918
