,SHAP_NumValenceElectrons,SHAP_HeavyAtomCount,SHAP_LabuteASA,SHAP_Kappa1,SHAP_NumRotatableBonds,SHAP_MolLogP,SHAP_TPSA,SHAP_NumHAcceptors,SHAP_FractionCSP3,SHAP_HeteroAtomFraction
1480,344.60800852991116,244.80980701517487,155.42225659645754,96.37332193179205,107.59656385770003,66.21335436681134,1.1168696257023174,2.212979280548196,20.148094025749618,8.902162583657702
1568,-45.930026352906246,-24.96445271849049,-17.81652512979944,-24.904066124468862,-12.484459691825695,-3.6192956386727957,0.37125772909992993,-0.7087688600939824,-15.895945352213449,5.366562117765766
907,-52.23640395475484,-36.033827470950804,-30.758790636805035,-19.028942793255307,-11.727920604364963,-4.8241378340097265,-1.001704180826986,-0.486064789746503,-4.2072493179463075,-7.511153925076652
175,80.9649095069035,66.41543433758397,38.29239147126087,24.875501890074734,55.821310342670756,2.3008761590968656,-0.9177685221456662,2.601362529460197,16.763827436148816,8.298802565874212
1978,-43.08114020745159,-29.49247921754731,-21.22030252686185,-17.223371155831217,-10.70486920800471,-6.273407751418042,1.4538592545242444,-0.9408703072199948,5.4352667059671305,3.386230519413804
205,-4.535831610699332,-11.277948803476942,-10.729235717086805,-0.13712214345651072,-2.6523179825461556,-8.742060378475818,-7.052135484018783,-0.2776956591412415,8.088198313235807,0.8321108169294624
1611,-54.848446751929366,-36.56822210927792,-32.02515984468476,-32.21026411653927,-13.970006278831843,-6.2928524507025605,0.2667242449274258,-1.3455152411586835,4.863156303898125,2.670251793113269
648,-31.527131585885368,-26.027688039637685,45.27718182704441,44.54874764400747,-23.03417164898042,-10.86701708158122,-0.3971314194502049,-2.59862824917429,-26.77682668354294,-18.003750290325765
1143,30.755372538755392,17.67246049805427,3.722986310621221,48.29163765677702,-19.489785002958133,-4.117916056923001,0.4440262114227023,1.2984996467172465,-6.03058504572216,-3.6425697735226685
69,-0.6826165570428673,-7.453252610075112,-4.024811280058497,-15.750354828677615,-15.545455538194657,-1.2244065949584684,5.952410362275129,1.1105341006743863,15.550355972921366,7.8920712473423835
975,-39.751317021316304,-23.001058227537854,-8.590088684609109,-16.965586593417623,-13.550005192777848,-1.7234212915359168,-1.8317231083501706,-3.0410329943129906,-14.777007969166775,4.280880186564366
1639,-32.41043858946767,-23.535550126498645,-11.833482464213136,-9.502529904762556,3.7419452272640514,-2.6084781630642038,3.4720287179763996,0.821715109535417,6.096766006240087,5.051687435408445
705,-56.812211211125316,-27.20872365134318,15.741141117864887,22.27675139162738,-19.64952900836094,-10.220321880967878,-8.636253037196743,-3.7412772056015253,-25.825567230781342,-20.913343477314186
262,-30.37618496478221,-23.740892734182992,-14.576531046317404,-21.4405452262833,-13.442184409032597,0.31706576881894216,2.811646975849973,-0.44941315001750576,7.878399271162278,5.143547883912474
474,74.68166431358769,59.501594581144325,35.25636002139362,26.51701892593524,-18.306508408696402,-20.08158613652594,-9.64444758222903,-6.582215751862299,13.675659800642919,-7.472505689295364
1218,2.579684145462234,-8.26336093434168,-9.196473827454957,10.076958094615254,48.567881331002084,-1.38871633521244,1.7412510634793845,1.0493182048565313,15.230616221014532,3.0505696649257508
1910,-75.0241066185282,-50.30925592587427,-38.93645264824212,-33.636708583202655,-15.157002466975158,-4.3752612791396235,1.0200597348841016,-0.7257801006314649,1.2588817404078485,2.995663096649958
1362,-25.331541084776035,-21.143060658086284,-6.572472747208973,-12.41046713366149,-11.238021978900068,1.173369121372497,8.282939456898589,1.5072927607530295,12.767367873981177,11.23733277744754
1292,144.65757049548736,93.68797984895211,61.75833194257593,49.52527006354838,19.445925824162874,-0.9894007537451306,0.8595837427621202,0.8548118959234461,9.497471087402973,-2.523968113891279
1294,57.61096303989128,68.96286447552619,39.33662281760955,26.039731058331242,-6.736545317652572,1.8956446168469272,-0.12501264018621303,-0.4023971371360874,-8.083694517666729,8.347616028521356
877,-57.05524057647936,-34.814943552119935,-28.969225350346225,-28.761516499618182,-14.524826775637468,-6.079853741569532,-0.5908152827587498,-0.134813523909669,-14.323156440981668,-3.8942439964582394
1891,-56.564425865912376,-36.96182944177741,-27.180107894169616,-22.393054597153935,-14.405511264520424,-8.8409993857726,-1.5246723146755161,-1.0790791563589943,5.130187005690566,4.682968362268619
217,67.06498780649737,44.846687108226426,39.95558235887332,4.802732711477787,-20.708535568062167,3.760324748491743,-9.285768768447703,-19.475547224768427,12.214234656608282,-1.6890010579748322
1669,-30.218412557179647,-23.92326660132334,-15.938837038665671,-22.09739171517143,-13.02415544085016,-2.0827746082904217,3.18884787304064,0.1363911204017079,7.674295155325737,5.142703388074076
645,437.9796666877101,319.0759643923164,248.06009052779385,137.70376554854835,36.06400197806286,76.50839690115451,9.173072833327947,24.428749178711538,-18.55071780290217,5.8499256225465945
281,90.68991034435145,74.28004815770365,42.66682258977256,31.413840344462024,61.68122039753125,16.97524184495366,-3.2294877799529673,-4.758347331614115,19.474692356580473,13.041792515705405
598,23.19012017212456,0.3777519501833698,2.6805721031683483,50.32723708890497,-10.59652524773141,-6.887811424239065,-5.5291162216109315,0.6257501076287854,10.046601015101189,-4.754082754390482
1694,-59.73733411582763,-40.577088676536476,-33.38132483228539,-32.69029577052973,-14.724413642087367,-2.8705345368424338,-2.9932697245728006,-2.8849363695862693,8.441871794900706,3.47193581009566
930,-40.63366231873617,-24.58494492099279,-19.009328471851813,-23.64827853412007,-13.747868692321546,-4.435675900732367,1.965682240235565,-0.5389344438941013,-7.638006728099572,6.237730972913151
373,-40.63366231873617,-24.58494492099279,-19.009328471851813,-23.64827853412007,-13.747868692321546,-4.435675900732367,1.965682240235565,-0.5389344438941013,-7.638006728099572,6.237730972913151
682,-56.912407640679575,-38.50124593699918,-11.570440845140674,20.45534135664656,-17.546251873962134,-7.252383948606558,-4.648635352844815,-0.17364958563294913,-19.54493317017353,-21.571834714573658
1657,-54.855539357295,-35.84315568425389,-29.180398859100627,-22.569507138856675,0.8249620000586418,-5.894464741919826,0.2599512397493854,-0.9712067238394153,3.464237556259227,2.9777345645551963
476,-20.577378416991014,-20.319857906499504,-10.795355991162001,-8.070339710605031,-0.9293952666997813,-4.173468302240271,-6.1544851654767205,0.30821098412397385,3.922670494452407,-9.431832909669314
1995,-52.80633096181319,-38.91757929871623,-33.139966601754736,-19.25728736495526,-11.688316978450725,-4.710221861990209,-1.8338125007351498,-0.8189442771239631,10.185052414344563,5.685688431394931
1872,-41.49067253078958,-29.05821159965464,-19.690055469228437,-13.36470323000175,-11.641909396527945,-4.402861345140931,0.4504304837277058,-0.22977761292212082,5.917865260519325,6.866101420375797
1801,-52.57884210632021,-34.72034560191712,-23.662104229692083,-29.523284214603446,-14.032808383680228,-2.537632719418548,-2.3446351107940315,-2.849860600919893,1.7307726691928913,3.6469842095625458
1470,-62.08468677585015,-42.13921607136905,-33.86690667623227,-33.85732710437159,-14.39690500245423,-5.1557991911299235,-2.725345732677128,-0.8987529975954678,9.103120967440699,4.378576514002145
114,85.50012106156497,76.299255112944,41.794590769160564,27.38227837634104,50.70788135472463,-3.9165587788478584,1.1051189349136785,2.5612240948866445,12.986331546927774,7.387219734018801
615,414.4805796580415,299.3617457534075,224.84414417469262,132.43329702383627,27.57278915114457,41.36470221623837,5.842206202612333,15.528008157302182,-20.38596693849766,-2.068477031504482
1754,-44.8881710095379,-31.42290074606451,-24.308731669737725,-19.54118987417229,-2.1948567311874245,-6.2616449552958064,-6.137833939108892,-5.066482705301829,0.7024939993892688,1.901143742995152
1176,77.02025369159045,32.60812985013449,26.361080273854494,39.782282669977235,32.35776847599589,-5.478848923730213,1.7381451753915458,1.6103735854301282,10.721599515635218,8.102597683856818
1820,-53.13568680577455,-35.76009978159886,-25.44341346332244,-21.899071187628504,-12.312784738540143,-3.3818866355720316,-2.8580765795551666,-3.2357964257988105,-0.05850606923868379,3.2522939054814364
116,4.626002566160633,-4.186738446907559,-9.04021608175107,16.3822481579147,31.408111648123427,-3.743387282348029,-0.5314377055733002,-0.5819624005838577,5.848230116276301,0.20019625007660508
663,-87.29313023757443,-65.84934448436995,-27.78162401867628,30.918406631741828,-20.56802272851472,-9.93667820196701,-2.3977992194230047,-2.787036500390655,-18.658800354702155,-21.359405082960123
772,-77.56117728478557,-60.53012275995105,-1.7364595827982792,26.43638357507083,-20.011192380190725,-4.79670319853288,-3.16314273431024,-2.132776556174025,-19.043874603077132,-18.931206107984703
60,-62.15405673487377,-42.21215738720341,-35.694954860205954,-27.01427932010093,-11.224264799107727,-5.952901332611022,0.42636542493829144,-1.456575644969321,0.7056919241279279,-3.5687268122527542
543,-3.995722109805602,29.712440919128873,51.780656821351535,43.126549817647884,-23.1627724699805,-10.68499009187689,-2.0407392898968237,-4.084383249944235,-29.9773548755738,-16.696324094786053
73,-51.189353086676356,-37.38914388067505,-22.223615236187534,-17.218802205568288,-8.040861129193564,-1.5456082237964184,-1.7239194983593025,-0.5284922795983061,10.692202450748896,6.00423527799707
330,10.651825517702578,0.16719477385834003,-2.3024009056368864,12.504977509631082,-0.049291419481726405,-1.8248757169036507,3.351390150497725,2.1406252473215455,6.807595507811371,6.238446474913092
318,-41.34046783198911,-28.911404690549634,-20.40807134079546,-15.38366421080062,-12.749898463486439,-3.962504834362468,-2.0918758674635782,-0.6527341734456098,5.935172980484359,4.040018733985931
1835,-64.70268156454463,-42.81841644473666,-34.080330569432824,-27.9629665103978,-14.319359659798076,-3.6544748411941743,-2.360637654942655,-2.6191878374383473,1.363735979672796,3.6727156268228667
1115,88.06619389526995,76.27265527061844,43.91507180069441,40.469338874069706,-22.557564416124187,-8.559721503867294,0.055092564151891524,2.3717956100630815,9.238500406228717,-7.9384505450569085
959,-18.763286776171974,-9.584617488481117,-6.381133006118406,-4.749272630145924,-17.075351522870235,0.5185901656388638,-0.24711844624517124,-2.181936218529127,-8.852609109766165,2.9979871430773195
184,-9.064594599157349,-10.755331797537464,-5.749032353779264,2.601166365344618,-7.423350654812681,-3.189469553370962,2.4910515070043315,0.20516708508473597,11.107186261524477,5.260674613477276
1101,-49.990439560958244,-36.609467260630986,-24.222482682345458,-17.359103193757825,-7.439456585696936,-1.3646248875859541,-1.867351997829053,-2.691923358054676,10.58314954115076,5.94263175773213
1923,-61.566879750116556,-41.5308364157483,-35.68634509743705,-28.988360397186344,-11.443618594825027,-2.1783370139977203,-2.2962984364381143,-2.556316301445182,9.93974499696003,3.5317779382122727
970,-27.96727640689473,-13.011873764309534,-6.281157100111609,-13.082706309340724,-13.18260964315931,-2.304985447194774,-1.274577094544403,-2.921952063422007,1.117450016838708,6.592492697259268
58,-46.24489894333234,-33.78806900626449,-24.277062987171405,-14.7075850952897,-5.985430864746427,6.058693923635474,3.269082934697611,0.3133107259932387,12.711972867003942,3.685898409301282
1010,-41.47613156565383,-24.80520045912648,-14.36197987209067,-22.39573108987462,-13.209206334755631,-3.1690110757703556,-2.9372469007104307,-3.5280697776941965,-3.4901016013849167,3.30415314766646
999,15.902300674520914,-1.3897637580285727,-5.222059905728428,40.6743401523601,-15.753286656823013,-8.181690339505243,-1.8362014363091965,0.05556882338509517,1.6245724610122114,-7.203504434913012
1447,-40.446427434514284,-31.8315950908729,-21.170397390159412,-12.697066758278515,-10.954553409835041,-1.4042804494047851,4.170642876932863,0.005766631012557514,11.247024376356874,7.1762072928101315
1860,-40.63366231873617,-24.58494492099279,-19.009328471851813,-23.64827853412007,-13.747868692321546,-4.435675900732367,1.965682240235565,-0.5389344438941013,-7.638006728099572,6.237730972913151
44,0.11392391884890621,-11.121649756917606,-8.255189273140596,3.125456992649245,8.278399587945701,-3.1419834338583046,2.0216391866830996,0.37447762357475695,13.04812754310718,-2.6404100762871168
242,77.1769318861357,26.062005857471878,15.156718681702866,56.06943683271069,-13.850113155032156,-2.8130556565706275,2.092277001848717,3.080093388972376,25.912309553223587,7.909101138880742
310,-24.924726822932573,-11.151830412425253,-5.186623070944303,-20.024207701194378,-12.32737280369105,1.2377244393095217,0.20459264379638403,-0.6374497650215152,-18.26317490823372,6.177671860563141
850,5.511310699660986,53.506708078739045,23.373611217077205,37.32789087545419,-6.342615381066896,-2.887416814717106,-1.0487952599853558,-2.111672875375982,-38.59886768567636,5.6123045847444
1364,-52.73283178960604,-35.042676494447015,-23.3746323435505,-30.630382308702217,-12.966616813478826,-4.3173979414620565,1.7560861833741672,-0.6144159173511503,10.00117911015526,5.712698757513065
207,23.65506872088234,11.586195450320162,9.193791765504871,45.594713551666295,-22.47256680152615,-2.4561253624482418,-0.7067970852942438,-0.8543638829561048,-7.607089961216676,4.748444551506404
1461,152.0596769827067,107.82590013467588,82.05039947226138,68.6268924471332,97.85399848604727,16.191460680899095,4.690264727842608,5.6270728074457494,35.67177074236724,21.02991165818936
1808,-19.37193110864154,-23.372634892495512,-12.744983043807974,-2.998193360101676,-15.4184174610139,-3.255020376886379,-6.831525492291442,-4.981546209345298,9.641789148549805,5.59616170496317
1159,138.7238918048478,91.73153298372856,59.44517526786523,45.7186890403974,20.43974725290501,1.1124604669593054,-0.6084144864870147,1.0160119933061116,4.50020862564447,-2.5935834891945215
1386,-70.81886346541994,-49.210105911790045,-38.28842413004035,-32.882167456017264,-15.395887496268424,-4.722686670548437,2.404182018259712,-0.8002124621634217,9.907746652751872,3.164239574217005
1533,-29.033279439738433,-22.57637266015045,-9.133428659166352,-22.185245486487005,-13.757498711723965,3.0486196553919918,-1.6208896492483598,-3.0429872347097695,10.165540788181168,5.2636314018198895
1252,-10.58122139125427,-8.387506428252772,-1.4685343421925985,-6.18991201538147,-4.026743505346497,-1.496478857060034,8.470972681424541,1.0199090415100012,1.8052912814190814,10.321546593356322
111,147.4477188734333,96.9676174407578,66.58384098736738,49.04390326085233,83.24411533730499,26.946510902050413,-4.148473291352236,-2.53876942570294,25.563660934270967,12.343323633778418
1265,85.44000865344687,51.74620435903469,32.14434785480693,44.52559920639058,-2.3570853713785342,-7.578467142155274,1.9449915646825249,1.8499773266565112,4.910109469042278,2.281480236300958
1258,103.6383076365481,36.348259161604915,19.323589371524594,47.970832774453505,68.25282793281343,-3.7544065658288055,3.5883493144148724,2.190947112864064,22.333372986707573,7.014062144690518
817,174.14199624773076,179.37336522918218,158.1582009642993,78.54004588660813,-32.11422678752186,-7.067039430951816,16.611917282817913,23.87532275659141,-22.540357777956213,-16.43952862129006
927,-32.69824806454806,-18.880907373738687,-10.453645836572191,-28.388991802888725,-14.580717030471193,-1.059063288285039,3.043444763337575,-0.3332510056372672,7.138394131705948,7.160031110576408
157,-14.630299715693482,-10.238900932264743,-6.446012998514997,5.714569319586992,9.548370053995688,-1.6603507640182025,2.74982715797806,0.3122627238271973,9.697037873884426,5.768138257982709
1247,-53.50446281665997,-28.463041195992602,-20.278340380599158,-29.23132927283817,-13.287829547351935,-3.7241948723418283,-1.2761248200322368,-1.0848962618472284,-7.5248728815132235,5.228454960070612
1432,78.40975499513553,65.29211245056224,39.22696460397799,25.819208536225837,54.12208819501536,18.444264270055744,-1.5719381434781767,-1.0967801527165266,18.469382239730013,7.9948741836583554
836,-34.23221039155183,-20.68843852717577,-13.990688379161247,-21.006717171720155,-14.115939177537753,-5.286681658214991,-4.394136371399585,0.4991582914901729,-5.05570319562055,-4.191865768011178
1771,-41.47613156565383,-24.80520045912648,-14.36197987209067,-22.39573108987462,-13.209206334755631,-3.1690110757703556,-2.9372469007104307,-3.5280697776941965,-3.4901016013849167,3.30415314766646
139,-31.744168890788362,-23.971296923081415,-15.456671813780211,-21.37672179528416,-10.704657659984145,-2.5574893849866185,4.940470015729568,-0.27696266635775185,0.5252086840437828,5.3999063765347435
1009,-22.78301218491636,-14.239215671939153,-11.033261824385699,-8.815344864277918,8.861315587244048,-3.919357077641808,-4.353298770810586,0.09383450304566587,2.3909297917485914,-2.328589749054027
132,12.58458678629577,-5.67999453566657,-8.627099163753964,38.31596734280861,35.79916685327836,-4.405117314479755,1.0494241534627815,0.26376333916143996,15.486360702190279,6.289546336424653
1283,-42.31141317207343,-33.03523605130855,-22.885770851920203,-14.289133246526966,-14.10254319844735,-6.044775034116431,2.895221679429055,-0.3667971978366897,10.456134012615356,6.7038500127645575
414,13.447035931138817,-4.023633817602893,-6.668846376054804,-1.8205233631296396,2.1213683008026343,-6.298868316822181,-3.8454601006266387,-0.13629377744655446,2.6763434937926163,-4.461183237370108
953,-12.553143875867427,-9.578531488676852,-4.615314705860797,-20.227828875863604,-15.710359004862712,-0.5973717683617502,-0.07789439259069697,-2.627129891449735,8.055955310853335,5.960663855468136
797,3.537762109685231,15.41562213405414,44.78603913481929,41.98988161310414,-7.958942000725397,-9.064250519378145,-7.400072924625846,-3.0564911030604436,-29.901886994054312,-5.098835979503928
582,59.08758557604671,58.836419460916424,29.117933190554318,8.555312753839168,-1.989487318855728,-4.967404594120309,-13.303898446449075,-6.855495363817184,-26.62749016908141,-0.5249090542686564
1412,16.146042800367386,-2.5401739734621605,-7.088941926518696,39.370644643344896,40.60937228333585,1.5702194951329096,0.6559389179456369,0.2825118895117725,13.42862557705048,6.962283149826784
151,84.16982360473611,68.35890561842247,41.371513111428946,28.570809554921023,60.809940260225595,2.7773210439444775,-0.49386750150814823,-0.7044600770452937,19.05669552896627,9.669633647502453
1721,-27.484839373598096,-27.9339246583666,-26.434575351373105,-15.350553897964158,-13.556158877396435,-5.02020133626734,-5.548668466068033,-1.4687595486734821,7.444917246394044,-16.804858901973283
432,-19.479289977022738,-10.945891754069926,-10.277087146490262,-16.636228513635373,-15.998703095811786,-4.259999780367535,-6.914265948400994,-0.19562261361916006,-0.0017027927607864528,-7.400620911652317
1284,154.80324130928054,102.6585253641483,66.85561985529114,44.62920298753848,73.79780300247653,20.275077868248452,-2.9773053863836862,0.27147536535581385,6.716419946379593,8.367037563433085
717,162.7630193581632,105.45560116590873,67.06675015478365,41.463570993353024,31.93696309803297,-13.9956022240636,-0.1491559475127336,14.806258033130039,17.87748139245592,-5.547252235617697
1152,87.61974231007808,29.983688281345472,-0.13338091161841253,39.45882380051488,-1.556178028400304,4.1103919959562045,-3.0154092180452396,-2.0599009507048485,7.0575439979917185,-5.92862493798065
626,257.834139220493,201.5945513452851,126.6432285498884,75.96328275608127,-35.016643638848464,-9.87585818147141,6.802022635811317,4.6891784505652705,-0.004202956435082616,7.174692685888066
1058,129.62956886050296,89.05473725640796,52.750489836581345,48.25747308711995,-15.619328041658285,2.777640678428657,0.8204433192890862,2.5651789015189443,18.46547840036815,-4.082118533738282
592,-82.29521843748114,-59.65201336755755,-23.090065425042546,31.36582776702783,-20.67282514727153,-8.459502371253977,-3.175786507013239,-2.583948624432765,-18.424164156398213,-21.113191833877462
670,351.9847261014333,254.21530244230385,161.55069184611412,67.10043107126441,12.978670171734079,7.791570687504028,-3.824113047335401,5.258788801227497,-25.33792541389356,-4.691995543085703
1749,-53.306598392256845,-35.805332847878006,-25.559710546276936,-21.488144915012686,-12.313917249802651,-3.587792990916969,-2.889894760236712,-3.256532593832744,0.46391363708926187,3.2094726097196142
1764,-32.488912162670324,-25.224651955073234,-14.061451284611769,-18.357216792306748,-15.501842628308788,-1.2821775820376866,-4.53536843157534,-4.743421850991907,8.223557332494433,4.465164984745644
2000,-58.71937006464191,-40.07832833751371,-32.759708312653736,-27.415056314734592,-13.723260375994833,-4.261532518018888,0.811353445543892,-0.8186041522700933,4.6323789646786135,1.5497238453701467
342,-1.7649212431816932,5.081798423382288,-3.3771523906402026,-12.39759472629557,-19.19504372746649,-0.8651243912185967,1.637761219123251,-0.041869807161141644,-13.560126795161269,5.054973243699613
172,-23.244067909611807,-25.631156566601955,-7.915947175430946,-3.475098028767436,3.0257466846985963,-0.5765774040079601,-3.546402108868581,-3.6126531475025314,9.125951120072644,-12.783806965298927
407,114.93266218538336,110.3918145741065,78.42590276748034,88.57883209033199,7.854069227334509,54.73760938434558,18.09102374854684,6.582552604578884,13.621568378342076,39.60572935171993
1006,-39.58381558833681,-30.76569343411879,-22.58695318826151,-13.638238226733273,6.196675462298378,-0.4661417554107157,2.0261607748545227,0.05151953575273919,11.644419003458731,4.593148711104053
259,-19.829621781816357,-12.902193471292348,-10.487223065802786,-17.433983396248433,-10.591222726174836,-4.8438993268577,-3.151386069246121,-1.444825658633782,-8.304336071541993,4.265385963440347
1716,-77.55673656766099,-52.133585199901546,-41.91153065001837,-37.17334182058979,-16.076689061711186,-3.393508624004922,-3.2814090717367947,-3.066236486142054,7.62611017222913,3.723348030967363
835,21.32695831667665,11.141879004104887,-0.5426858649555467,3.9430276619681273,-18.270843210608884,-6.717844585151938,-7.624833735689255,-6.222575652452188,4.363883093669755,-1.5915607459230543
1834,-55.43181173964663,-40.1856375829182,-35.946542664069426,-22.153808629700926,-13.440478322795766,-6.937940460562757,-1.741676537987223,-1.1182164766506266,9.319484878222255,5.070578236704812
394,-25.044989932396035,-20.659912366482885,-14.842268884261339,-23.09588009696953,-16.223940999820694,-5.658254986581432,-2.515381303317749,-0.5186002989477123,1.6766230573697607,-7.660876220767905
163,-19.165803683038842,-22.918665149936306,-11.803217561743535,-3.523723755909542,15.170070865172935,0.7139193505625137,-3.9362008000200506,-3.4608596999292973,9.945241580497672,6.231439283321864
538,13.471523290812549,2.6585560186235915,-2.218001819057242,38.726286187760216,-6.697178386237262,-8.124678397374002,-2.3147645051359333,-1.0490264075308353,-17.69838253923171,0.9046347644251269
1110,0.6492874380279369,-8.381833845376294,-10.211112245283635,8.026904381883961,39.14846422949887,-2.62181166412039,1.215432517242701,-0.8937491911716157,13.220336998761152,7.6755317914968355
1812,-21.95706935182706,-25.04070382330456,-15.061579764605463,-6.474708413906845,-12.720648209724644,-8.01416327116955,-8.488049718249279,-5.786704350864899,8.433953013329509,3.9343947575860145
110,-70.02996401485721,-48.87258204396995,-37.357083466639494,-32.34091374431058,-15.304109005172045,-4.951812569997366,-0.38011717197092304,-0.8906580772460612,9.695922204512584,3.322335526500663
686,-55.23880152755703,-39.64834523088706,-16.83545381340599,-6.41144148269744,-15.999688179503222,-6.794447557822277,-3.612204001613432,-1.20250157958932,-16.058615330154435,-19.542574251879767
152,11.598945654930509,-0.9639557897636105,-1.681395795160882,8.640581363044165,11.174215072872036,0.5596172229526227,4.422635908014882,1.4273283200427895,14.188478998831405,8.353115915111134
575,142.96697241761467,123.76338723899434,135.70810943381522,66.31544174756066,-27.19667978103667,-9.918138841428764,15.381471838859202,4.300744985720851,-27.051867705574438,-16.85169925963009
1087,55.065822943955936,20.450166697577355,6.210925054393758,50.95638142577264,-3.7572340548969505,-5.881475461154925,0.21171307439010756,0.85748092049206,9.089598003919972,-8.124841527485126
790,-73.55946430152989,-50.09270171478513,-33.24465843563698,-27.161237720569048,-15.62603607345746,-6.779684123144934,-1.1835081111376229,-1.4886371048958797,-13.382372587631306,-12.442352365713694
85,-32.3749681200358,-26.594094863951405,-17.178325323979685,-7.598181263538381,2.7534625985785897,-2.737170428318361,3.3112902555050554,-0.48040550869324494,10.082923883235145,4.444267936462709
1213,0.6142921785788434,-11.556482893610783,-8.61594672437472,4.024984741511757,41.013755067097115,-2.5674296297724197,2.3803831341710455,0.3066305066657167,14.256311107312186,4.482168275536577
822,451.0586428377352,325.6365736346164,252.7732604017171,149.6241810820266,38.313856809602946,86.28925050696841,11.881592498820758,26.972354898675494,-17.289123627525683,7.345964324629845
142,32.147011324662955,12.3128355786968,4.1157635212234,42.07437676826589,51.127738274234595,25.9491749003418,-2.691204198601885,-4.187044837597544,17.973908620897898,9.466439825423924
1415,-28.593672468412038,-13.39482885327535,-6.429850892433003,-13.18558488497556,-10.316923692045673,-2.5439183403475574,-1.1412128116007665,-2.8904078419871055,1.0176039997252173,6.46651360385429
1742,-62.77549382913287,-41.22750810767743,-33.109006846425544,-27.04954539879269,-11.64405684126185,-3.252357736071863,-1.9494194082806404,-2.6242962128704903,-6.495380669771848,3.4256753461202827
128,-31.018431874771228,-22.982592959981705,-8.208156862500699,-7.328601702831601,-8.375923322037131,-2.597400180590205,4.999375300342847,0.35916007742354045,6.191415898459786,2.0707493593754656
947,-12.553143875867427,-9.578531488676852,-4.615314705860797,-20.227828875863604,-15.710359004862712,-0.5973717683617502,-0.07789439259069697,-2.627129891449735,8.055955310853335,5.960663855468136
471,-5.7333748579604435,-11.119055456233527,-11.790468515934059,1.7875763051689995,1.9825221936730157,-18.317352490261698,-11.339788492314357,-4.444812453872783,7.043887945047013,-13.899923964810059
1089,126.00909726334915,89.56957748505157,53.29549440544833,47.631881438225186,-9.895821771237415,1.9178957523881355,2.0835713059881775,2.7270391725636585,10.155249474867313,-1.5196540991926368
119,-41.372451552791944,-27.944275001860476,-19.390527313631168,-26.28191502290951,-12.541511748650132,-3.81562006323627,1.895292156663404,-0.5103162262920964,7.902398342718193,4.427622132967253
776,-9.464365706632798,-10.267787429290022,-11.692281346536344,-13.451397377202438,-12.553993998312734,-7.25857309038196,-9.388014950296409,-0.5522241922269514,-19.312714931539475,-3.287837213005463
980,-23.51788660964042,-10.48100103949323,-5.319055945288891,-26.509018387909517,-16.062261270564964,-2.3109987541386605,-0.692132019793914,-2.6110799613063564,-2.896294928293716,5.3137605832419545
572,-64.82109277634926,-39.31969196676349,2.564684451872906,22.789443660317442,-17.822927158257226,-6.820037321996285,-3.509702356093473,-0.14983912433219596,-20.460332419513897,-19.60736443286741
948,-9.180405951868575,-3.268916227527162,-3.04895984680433,-3.9067286537705708,-10.939662381011592,1.2241596696486843,1.4352850560598456,-2.286094254491562,2.6492463806812507,7.124252561493219
178,131.05709199624698,89.9471157253077,59.653005411129755,42.96570378152524,74.30422391038717,15.13316607407868,-3.3974317672012084,2.1620815996938565,20.71426545338577,10.478236506298382
992,-38.814465701699234,-24.122183711120325,-17.218822969998627,-24.020526188109645,-13.496629318047583,-3.8965360929070982,-2.9262166789826813,-0.9647313534476539,-14.880777283217514,3.887714817033185
371,-52.205164887899016,-33.4405366860528,-18.43669208810683,-26.28881821314641,-14.226286728588182,-5.00267808411838,-0.22897380126924533,-0.8177308671186488,-14.698701177104631,-5.556683871790653
275,-24.33461706316052,-12.031069535593439,-6.617657756891325,-10.446728298164407,-13.231355271015849,-1.6542203709945102,-0.25786395155519254,-0.9454107940711087,-18.824742725697558,-1.9839417452703119
1635,-53.44981870449269,-38.94529131510814,-33.06395447404332,-20.105876592891228,-8.836223637860632,-4.737182515058397,-1.5419785461050604,-0.9382913669448019,9.73039882250128,5.245780402441769
1079,53.47418476512377,19.57264217331896,2.723169598140713,46.28775655722368,-2.8492819621967507,2.3080065545916013,-0.7342910678987363,-0.3395023196235495,9.61007373803338,-7.213626695994406
27,-70.51158408446885,-50.34057433616741,-30.05730730963517,-25.70061472518401,-15.625434247461436,-3.1786423000794217,-2.5755717694059688,-2.8797406909724783,8.757170395818784,-8.706599539071341
1353,-48.93232064331992,-24.6763365002148,-13.550444806379058,-22.146000618386836,-13.34003555450139,-1.0178724713960599,-1.1418859809945854,-1.779102177653758,-12.42404951001484,5.890144900493083
858,-86.93265114861161,-65.53463116534932,-23.785482022011855,30.598964462495776,-20.60650148409686,-9.363056311991198,-2.2912993532040917,-2.590173759788779,-18.328240367522092,-21.540016960457784
1857,-33.358671788247534,-28.258462538544705,-20.36539594029724,-8.847164953208765,-1.3051458036876842,-3.0870964489500397,-4.783248136822197,-3.062799249722387,8.742383196271248,4.859313191506213
1826,-33.478334174190366,-26.299854036697475,-15.538178077151423,-10.955178454665045,-13.368466941778747,-2.9491410164542136,-4.468958133270037,-4.443643973366169,2.144132348318071,4.181218230558481
1273,-5.664689516128433,-16.004155665984182,1.2197578969757872,11.531389949878172,7.726111014924407,3.660947079101045,11.593418818972898,3.518221773905106,15.956678827434743,14.64341287259943
