structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::LHXDLQBQYFFVNW-XCBNKYQSSA-N,(+)-fenchone,CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,C10H16O,LHXDLQBQYFFVNW-XCBNKYQSSA-N,1,liquid,liquid,298.9,298.9,101.325,101.325,269.8,269.8,269.8,269.8
inchikey::GZCGUPFRVQAUEE-KCDKBNATSA-N,(+)-galactose,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,C6H12O6,GZCGUPFRVQAUEE-KCDKBNATSA-N,1,solid,solid,298.15,298.15,101.325,101.325,213.7,213.7,213.7,213.7
inchikey::XOKSLPVRUOBDEW-CIUDSAMLSA-N,(-)-trans-pinane,C[C@H]1CC[C@H]2C[C@@H]1C2(C)C,C10H18,XOKSLPVRUOBDEW-CIUDSAMLSA-N,1,liquid,liquid,298.9,298.9,101.325,101.325,251.3,251.3,251.3,251.3
inchikey::DSSYKIVIOFKYAU-OIBJUYFYSA-N,"(1S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,C10H16O,DSSYKIVIOFKYAU-OIBJUYFYSA-N,1,solid,solid,298.9,298.9,101.325,101.325,248.9,248.9,248.9,248.9
inchikey::DTGKSKDOIYIVQL-QXFUBDJGSA-N,"(1S-endo)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol",CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,C10H18O,DTGKSKDOIYIVQL-QXFUBDJGSA-N,1,solid,solid,298.9,298.9,101.325,101.325,261.2,261.2,261.2,261.2
inchikey::CJGXJKVMUHXVHL-UHFFFAOYSA-N,"(2,2-dimethylpropyl)benzene",CC(C)(C)Cc1ccccc1,C11H16,CJGXJKVMUHXVHL-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,271.9,271.9,271.9,271.9
inchikey::MBBZMMPHUWSWHV-BDVNFPICSA-N,"(2R,3R,4R,5S)-6-(methylamino)hexane-1,2,3,4,5-pentaol",CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C7H17NO5,MBBZMMPHUWSWHV-BDVNFPICSA-N,1,solid,solid,300.0,300.0,101.325,101.325,333.0,333.0,333.0,333.0
inchikey::ASLSUMISAQDOOB-UHFFFAOYSA-N,"(3,4-dimethoxyphenyl)acetonitrile",COc1ccc(CC#N)cc1OC,C10H11NO2,ASLSUMISAQDOOB-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,243.5,243.5,243.5,243.5
inchikey::CSCPPACGZOOCGX-WFGJKAKNSA-N,(D6)-2-propanone,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],C3H6O,CSCPPACGZOOCGX-WFGJKAKNSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,133.6,133.6,133.6,133.6
inchikey::KFUSEUYYWQURPO-OWOJBTEDSA-N,"(E)-1,2-dichloroethene",Cl/C=C/Cl,C2H2Cl2,KFUSEUYYWQURPO-OWOJBTEDSA-N,1,liquid,liquid,298.93,298.93,101.325,101.325,113.41,113.41,113.41,113.41
inchikey::ZCHHRLHTBGRGOT-SNAWJCMRSA-N,(E)-2-hexen-1-ol,CCC/C=C/CO,C6H12O,ZCHHRLHTBGRGOT-SNAWJCMRSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,237.2,237.2,237.2,237.2
inchikey::GLZPCOQZEFWAFX-JXMROGBWSA-N,"(E)-3,7-dimethyl-2,6-octadien-1-ol",CC(C)=CCC/C(C)=C/CO,C10H18O,GLZPCOQZEFWAFX-JXMROGBWSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,346.1,346.1,346.1,346.1
inchikey::PHIQHXFUZVPYII-ZCFIWIBFSA-N,(R)-3-hydroxy-4-(trimethylammonio)butanoate,C[N+](C)(C)C[C@H](O)CC(=O)[O-],C7H15NO3,PHIQHXFUZVPYII-ZCFIWIBFSA-N,1,solid,solid,298.15,298.15,101.325,101.325,224.7,224.7,224.7,224.7
inchikey::XMGQYMWWDOXHJM-SNVBAGLBSA-N,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C=C(C)[C@@H]1CC=C(C)CC1,C10H16,XMGQYMWWDOXHJM-SNVBAGLBSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,257.8,257.8,257.8,257.8
inchikey::QMVPMAAFGQKVCJ-JTQLQIEISA-N,"(S)-3,7-dimethyl-6-octen-1-ol",CC(C)=CCC[C@H](C)CCO,C10H20O,QMVPMAAFGQKVCJ-JTQLQIEISA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,357.9,357.9,357.9,357.9
inchikey::KFUSEUYYWQURPO-UPHRSURJSA-N,"(Z)-1,2-dichloroethene",Cl/C=C\Cl,C2H2Cl2,KFUSEUYYWQURPO-UPHRSURJSA-N,1,liquid,liquid,298.93,298.93,101.325,101.325,112.66,112.66,112.66,112.66
inchikey::UFLHIIWVXFIJGU-ARJAWSKDSA-N,(Z)-3-hexen-1-ol,CC/C=C\CCO,C6H12O,UFLHIIWVXFIJGU-ARJAWSKDSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,234.0,234.0,234.0,234.0
inchikey::MLBKOCHQUOYZLL-GCOBPYNFSA-N,"(acetylacetonato)(1,5-cyclooctadiene)iridium(I)",C1=C\CC/C=C\CC/1.CC(=O)[CH-]C(C)=O.[Ir+],C13H19IrO2,MLBKOCHQUOYZLL-GCOBPYNFSA-N,1,solid,solid,298.15,298.15,101.325,101.325,323.6,323.6,323.6,323.6
inchikey::BFSVOASYOCHEOV-UHFFFAOYSA-N,(diethylamino)ethanol,CCN(CC)CCO,C6H15NO,BFSVOASYOCHEOV-UHFFFAOYSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,281.8,281.8,281.8,281.8
inchikey::IAZDPXIOMUYVGZ-WFGJKAKNSA-N,(methyl sulfoxide)-d6,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],C2H6OS,IAZDPXIOMUYVGZ-WFGJKAKNSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,163.87,163.87,163.87,163.87
inchikey::XEMRAKSQROQPBR-UHFFFAOYSA-N,(trichloromethyl)benzene,ClC(Cl)(Cl)c1ccccc1,C7H5Cl3,XEMRAKSQROQPBR-UHFFFAOYSA-N,1,liquid,liquid,296.38,296.38,101.325,101.325,217.76,217.76,217.76,217.76
inchikey::NVGJZDFWPSOTHM-YRZWDFBDSA-N,".alpha.,.beta.-methyl-2-deoxy-D-ribofuranoside",COC1C[C@H](O)[C@@H](CO)O1,C6H12O4,NVGJZDFWPSOTHM-YRZWDFBDSA-N,1,solid,solid,298.15,298.15,101.325,101.325,197.5,197.5,197.5,197.5
inchikey::PZVLBICKVLYSRO-FBNRFAABSA-N,".alpha.,.beta.-trehalose monohydrate",O.OC[C@H]1O[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C12H24O12,PZVLBICKVLYSRO-FBNRFAABSA-N,1,solid,solid,298.15,298.15,101.325,101.325,454.11,454.11,454.11,454.11
inchikey::WSVLPVUVIUVCRA-KPKNDVKVSA-N,.alpha.-D-lactose hydrate,O.OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,C12H24O12,WSVLPVUVIUVCRA-KPKNDVKVSA-N,1,solid,solid,298.15,298.15,101.325,101.325,435.8,435.8,435.8,435.8
inchikey::HZJKXKUJVSEEFU-UHFFFAOYSA-N,".alpha.-butyl-.alpha.-(4-chlorophenyl)-1H-1,2,4-triazole-1-propanenitrile",CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,C15H17ClN4,HZJKXKUJVSEEFU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,362.78,362.78,362.78,362.78
inchikey::HFHDHCJBZVLPGP-RWMJIURBSA-N,.alpha.-cyclodextrin,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,C36H60O30,HFHDHCJBZVLPGP-RWMJIURBSA-N,1,solid,solid,298.15,298.15,101.325,101.325,1150.0,1150.0,1150.0,1150.0
inchikey::SRBFZHDQGSBBOR-SQOUGZDYSA-N,.beta.-D-arabinopyranose,O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O,C5H10O5,SRBFZHDQGSBBOR-SQOUGZDYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,186.29,186.29,186.29,186.29
inchikey::WHGYBXFWUBPSRW-FOUAGVGXSA-N,.beta.-cyclodextrin,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,C42H70O35,WHGYBXFWUBPSRW-FOUAGVGXSA-N,1,solid,solid,298.15,298.15,101.325,101.325,1341.3,1341.3,1341.3,1341.3
inchikey::WTARULDDTDQWMU-UHFFFAOYSA-N,.beta.-pinene,C=C1CCC2CC1C2(C)C,C10H16,WTARULDDTDQWMU-UHFFFAOYSA-N,1,liquid,liquid,313.16,313.16,101.0,101.0,249.3082932,249.3082932,249.3082932,249.3082932
inchikey::GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,CC1CCC(=O)O1,C5H8O2,GAEKPEKOJKCEMS-UHFFFAOYSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,175.31,175.31,175.31,175.31
inchikey::MPXKIFWZOQVOLN-UHFFFAOYSA-N,"1,1'-biadamantane",C1C2CC3CC1CC(C14CC5CC(CC(C5)C1)C4)(C2)C3,C20H30,MPXKIFWZOQVOLN-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,335.3,335.3,335.3,335.3
inchikey::XQCZQOSQCGDDPQ-UHFFFAOYSA-N,"1,1':3',1'':3'',1'':3'',1''''-quinquephenyl",c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)cc1,C30H22,XQCZQOSQCGDDPQ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,443.7,443.7,443.7,443.7
inchikey::GPRIERYVMZVKTC-UHFFFAOYSA-N,"1,1':4',1'':4'',1'''-quaterphenyl",c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,C24H18,GPRIERYVMZVKTC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,363.45,363.45,363.45,363.45
inchikey::OMCUOJTVNIHQTI-UHFFFAOYSA-N,"1,1':4',1'':4'',1''':4''',1''''-quinquephenyl",c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1,C30H22,OMCUOJTVNIHQTI-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,455.5,455.5,455.5,455.5
inchikey::FUHQFAMVYDIUKL-UHFFFAOYSA-N,"1,1-diamino-2,2-dinitroethene",NC(N)=C([N+](=O)[O-])[N+](=O)[O-],C2H4N4O4,FUHQFAMVYDIUKL-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,176.508976,176.508976,176.508976,176.508976
inchikey::WIHMGGWNMISDNJ-UHFFFAOYSA-N,"1,1-dichloropropane",CCC(Cl)Cl,C3H6Cl2,WIHMGGWNMISDNJ-UHFFFAOYSA-N,1,liquid,liquid,298.93,298.93,101.325,101.325,152.82,152.82,152.82,152.82
inchikey::DGEZNRSVGBDHLK-UHFFFAOYSA-N,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,C12H8N2,DGEZNRSVGBDHLK-UHFFFAOYSA-N,1,solid,solid,298.2,298.2,101.325,101.325,115.0,115.0,115.0,115.0
inchikey::SIBVHGAPHVRHMJ-UHFFFAOYSA-N,"1,11-dibromoundecane",BrCCCCCCCCCCCBr,C11H22Br2,SIBVHGAPHVRHMJ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,394.92,394.92,394.92,394.92
inchikey::ZJJATABWMGVVRZ-UHFFFAOYSA-N,"1,12-dibromododecane",BrCCCCCCCCCCCCBr,C12H24Br2,ZJJATABWMGVVRZ-UHFFFAOYSA-N,1,liquid,liquid,310.65,310.65,101.325,101.325,432.62,432.62,432.62,432.62
inchikey::GBDZXPJXOMHESU-UHFFFAOYSA-N,"1,2,3,4-tetrachlorobenzene",Clc1ccc(Cl)c(Cl)c1Cl,C6H2Cl4,GBDZXPJXOMHESU-UHFFFAOYSA-N,1,liquid,liquid,327.15,327.15,101.325,101.325,225.17,225.17,225.17,225.17
inchikey::VLPFTAMPNXLGLX-UHFFFAOYSA-N,"1,2,3-propanetriol trioctanoate",CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,C27H50O6,VLPFTAMPNXLGLX-UHFFFAOYSA-N,1,liquid,liquid,315.0,315.0,101.325,101.325,913.3,913.3,913.3,913.3
inchikey::LADGBHLMCUINGV-UHFFFAOYSA-N,"1,2,3-propanetriyl tridecanoate",CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC,C33H62O6,LADGBHLMCUINGV-UHFFFAOYSA-N,1,liquid,liquid,320.0,320.0,101.325,101.325,1093.0,1093.0,1093.0,1093.0
inchikey::RELMFMZEBKVZJC-UHFFFAOYSA-N,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,C6H3Cl3,RELMFMZEBKVZJC-UHFFFAOYSA-N,1,liquid,liquid,327.15,327.15,101.325,101.325,201.44,201.44,201.44,201.44
inchikey::CHBDXRNMDNRJJC-UHFFFAOYSA-N,"1,2,3-triphenylbenzene",c1ccc(-c2cccc(-c3ccccc3)c2-c2ccccc2)cc1,C24H18,CHBDXRNMDNRJJC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,356.2,356.2,356.2,356.2
inchikey::PBKONEOXTCPAFI-UHFFFAOYSA-N,"1,2,4-trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,C6H3Cl3,PBKONEOXTCPAFI-UHFFFAOYSA-N,1,liquid,liquid,297.15,297.15,101.325,101.325,194.9,194.9,194.9,194.9
inchikey::GWHJZXXIDMPWGX-UHFFFAOYSA-N,"1,2,4-trimethylbenzene",Cc1ccc(C)c(C)c1,C9H12,GWHJZXXIDMPWGX-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,213.024,213.024,213.024,213.024
inchikey::YCIMNLLNPGFGHC-UHFFFAOYSA-N,"1,2-benzenediol",Oc1ccccc1O,C6H6O2,YCIMNLLNPGFGHC-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,140.1,140.1,140.1,140.1
inchikey::BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,C4H10O2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,230.94,230.94,230.94,230.94
inchikey::ZZXUZKXVROWEIF-UHFFFAOYSA-N,"1,2-butylene carbonate",CCC1COC(=O)O1,C5H8O3,ZZXUZKXVROWEIF-UHFFFAOYSA-N,1,liquid,liquid,293.15,293.15,101.325,101.325,195.0735696,195.0735696,195.0735696,195.0735696
inchikey::WQONPSCCEXUXTQ-UHFFFAOYSA-N,"1,2-dibromobenzene",Brc1ccccc1Br,C6H4Br2,WQONPSCCEXUXTQ-UHFFFAOYSA-N,1,liquid,liquid,297.15,297.15,101.325,101.325,179.76,179.76,179.76,179.76
inchikey::PAAZPARNPHGIKF-UHFFFAOYSA-N,"1,2-dibromoethane",BrCCBr,C2H4Br2,PAAZPARNPHGIKF-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,136.89,136.89,136.89,136.89
inchikey::RFFLAFLAYFXFSW-UHFFFAOYSA-N,"1,2-dichlorobenzene",Clc1ccccc1Cl,C6H4Cl2,RFFLAFLAYFXFSW-UHFFFAOYSA-N,1,liquid,liquid,297.15,297.15,101.325,101.325,170.47,170.47,170.47,170.47
inchikey::KNKRKFALVUDBJE-UHFFFAOYSA-N,"1,2-dichloropropane",CC(Cl)CCl,C3H6Cl2,KNKRKFALVUDBJE-UHFFFAOYSA-N,1,liquid,liquid,298.93,298.93,101.325,101.325,156.81,156.81,156.81,156.81
inchikey::LZDKZFUFMNSQCJ-UHFFFAOYSA-N,"1,2-diethoxyethane",CCOCCOCC,C6H14O2,LZDKZFUFMNSQCJ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,257.5,257.5,257.5,257.5
inchikey::OTLCESZHVRNZQP-UHFFFAOYSA-N,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide",CCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C11H14F6N2O4S2,OTLCESZHVRNZQP-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,566.1,566.1,566.1,566.1
inchikey::NXBJFTWHMXIONT-UHFFFAOYSA-M,"1,2-diethylpyridinium ethylsulfate",CCOS(=O)(=O)[O-].CCc1cccc[n+]1CC,C11H19NO4S,NXBJFTWHMXIONT-UHFFFAOYSA-M,1,liquid,liquid,298.15,298.15,101.325,101.325,412.0,412.0,412.0,412.0
inchikey::KEIFWROAQVVDBN-UHFFFAOYSA-N,"1,2-dihydronaphthalene",C1=Cc2ccccc2CC1,C10H10,KEIFWROAQVVDBN-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,209.64,209.64,209.64,209.64
inchikey::XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,C4H10O2,XTHFKEDIFFGKHM-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,191.0,191.0,191.0,191.0
inchikey::LEEANUDEDHYDTG-UHFFFAOYSA-N,"1,2-dimethoxypropane",COCC(C)OC,C5H12O2,LEEANUDEDHYDTG-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,216.5,216.5,216.5,216.5
inchikey::XOZHIVUWCICHSQ-UHFFFAOYSA-N,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C10H15F6N3O4S2,XOZHIVUWCICHSQ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,554.5,554.5,554.5,554.5
inchikey::CTQNGGLPUBDAKN-UHFFFAOYSA-N,"1,2-dimethylbenzene",Cc1ccccc1C,C8H10,CTQNGGLPUBDAKN-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,187.282,187.282,187.282,187.282
inchikey::JRXXLCKWQFKACW-UHFFFAOYSA-N,"1,2-diphenylethyne",C(#Cc1ccccc1)c1ccccc1,C14H10,JRXXLCKWQFKACW-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,223.14,223.14,223.14,223.14
inchikey::LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol",OCCO,C2H6O2,LYCAIKOWRPUZTN-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,149.69,149.69,149.69,149.69
inchikey::FHKSXSQHXQEMOK-UHFFFAOYSA-N,"1,2-hexanediol",CCCCC(O)CO,C6H14O2,FHKSXSQHXQEMOK-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,293.095,293.095,293.095,293.095
inchikey::WCVRQHFDJLLWFE-UHFFFAOYSA-N,"1,2-pentanediol",CCCC(O)CO,C5H12O2,WCVRQHFDJLLWFE-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,266.29,266.29,266.29,266.29
inchikey::DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",CC(O)CO,C3H8O2,DNIAPMSPPWPWGF-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,191.71,191.71,191.71,191.71
inchikey::WEEGYLXZBRQIMU-UHFFFAOYSA-N,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",CC12CCC(CC1)C(C)(C)O2,C10H18O,WEEGYLXZBRQIMU-UHFFFAOYSA-N,1,liquid,liquid,298.9,298.9,101.325,101.325,270.7,270.7,270.7,270.7
inchikey::WRZUGXZYPUJUOL-UHFFFAOYSA-N,"1,3,5,5-tetramethylpyrimidine-2,4,6(1H,3H,5H)-trione",CN1C(=O)N(C)C(=O)C(C)(C)C1=O,C8H12N2O3,WRZUGXZYPUJUOL-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,234.2,234.2,234.2,234.2
inchikey::YWDUZLFWHVQCHY-UHFFFAOYSA-N,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,C6H3Br3,YWDUZLFWHVQCHY-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,161.57,161.57,161.57,161.57
inchikey::XKEFYDZQGKAQCN-UHFFFAOYSA-N,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,C6H3Cl3,XKEFYDZQGKAQCN-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,158.32,158.32,158.32,158.32
inchikey::OTSKHUNLOQPIGN-UHFFFAOYSA-N,"1,3,5-trimethylbarbituric acid",CC1C(=O)N(C)C(=O)N(C)C1=O,C7H10N2O3,OTSKHUNLOQPIGN-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,230.9,230.9,230.9,230.9
inchikey::AUHZEENZYGFFBQ-UHFFFAOYSA-N,"1,3,5-trimethylbenzene",Cc1cc(C)cc(C)c1,C9H12,AUHZEENZYGFFBQ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,207.425,207.425,207.425,207.425
inchikey::SXWIAEOZZQADEY-UHFFFAOYSA-N,"1,3,5-triphenylbenzene",c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,C24H18,SXWIAEOZZQADEY-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,357.96,357.96,357.96,357.96
inchikey::GRDXZRWCQWDLPG-UHFFFAOYSA-N,"1,3,6-trimethyl-2,4(1H,3H)-pyrimidinedione",Cc1cc(=O)n(C)c(=O)n1C,C7H10N2O2,GRDXZRWCQWDLPG-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,212.6,212.6,212.6,212.6
inchikey::PUPZLCDOIYMWBV-UHFFFAOYSA-N,"1,3-butanediol",CC(O)CCO,C4H10O2,PUPZLCDOIYMWBV-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,218.903909,218.903909,218.903909,218.903909
inchikey::JSRLURSZEMLAFO-UHFFFAOYSA-N,"1,3-dibromobenzene",Brc1cccc(Br)c1,C6H4Br2,JSRLURSZEMLAFO-UHFFFAOYSA-N,1,liquid,liquid,297.15,297.15,101.325,101.325,178.44,178.44,178.44,178.44
inchikey::VEFLKXRACNJHOV-UHFFFAOYSA-N,"1,3-dibromopropane",BrCCCBr,C3H6Br2,VEFLKXRACNJHOV-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,163.73,163.73,163.73,163.73
inchikey::ZPQOPVIELGIULI-UHFFFAOYSA-N,"1,3-dichlorobenzene",Clc1cccc(Cl)c1,C6H4Cl2,ZPQOPVIELGIULI-UHFFFAOYSA-N,1,liquid,liquid,297.15,297.15,101.325,101.325,169.97,169.97,169.97,169.97
inchikey::SHBTUGJAKBRBBJ-UHFFFAOYSA-N,"1,3-diethyl-2-thiobarbituric acid",CCN1C(=O)CC(=O)N(CC)C1=S,C8H12N2O2S,SHBTUGJAKBRBBJ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,236.9,236.9,236.9,236.9
inchikey::XUCMDLYIYOXEBF-UHFFFAOYSA-N,"1,3-diethylbarbituric acid",CCN1C(=O)CC(=O)N(CC)C1=O,C8H12N2O3,XUCMDLYIYOXEBF-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,248.5,248.5,248.5,248.5
inchikey::KOFBRZWVWJCLGM-UHFFFAOYSA-N,"1,3-dihydro-5-methoxy-2H-benzimidazole-2-thione",COc1ccc2nc(S)[nH]c2c1,C8H8N2OS,KOFBRZWVWJCLGM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,195.4,195.4,195.4,195.4
inchikey::JSDBKAHWADVXFU-UHFFFAOYSA-N,"1,3-dimethyl-2,4-(1H,3H)-pyrimidinedione",Cn1ccc(=O)n(C)c1=O,C6H8N2O2,JSDBKAHWADVXFU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,182.5,182.5,182.5,182.5
inchikey::KDSLCKZPYHDLII-UHFFFAOYSA-N,"1,3-dimethyl-5,6,7,8-tetrahydroquinazoline-2,4(1H,3H)-dione",Cn1c2c(c(=O)n(C)c1=O)CCCC2,C10H14N2O2,KDSLCKZPYHDLII-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,282.9,282.9,282.9,282.9
inchikey::BDLFOWSQKJPVEK-UHFFFAOYSA-N,"1,3-dimethyl-5,6-trimethyleneuracil",Cn1c2c(c(=O)n(C)c1=O)CCC2,C9H12N2O2,BDLFOWSQKJPVEK-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,252.9,252.9,252.9,252.9
inchikey::CWNOIUTVJRWADX-UHFFFAOYSA-N,"1,3-dimethyladamantane",CC12CC3CC(C1)CC(C)(C3)C2,C12H20,CWNOIUTVJRWADX-UHFFFAOYSA-N,1,liquid,liquid,298.22,298.22,101.325,101.325,258.31,258.31,258.31,258.31
inchikey::VVSASNKOFCZVES-UHFFFAOYSA-N,"1,3-dimethylbarbituric acid",CN1C(=O)CC(=O)N(C)C1=O,C6H8N2O3,VVSASNKOFCZVES-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,188.5,188.5,188.5,188.5
inchikey::IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,3-dimethylbenzene",Cc1cccc(C)c1,C8H10,IVSZLXZYQVIEFR-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,181.379,181.379,181.379,181.379
