feature_1,feature_2,model,n_samples_used,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_r2_mean,best_single_mae_among_pair_features,mae_improvement_over_best_single,pearson_f1_cp,pearson_f2_cp,spearman_f1_cp,spearman_f2_cp,pair_pearson_corr,pair_spearman_corr,pair_redundancy_flag,ig_pair,ig_pair_gain_over_best_single,ig_feature_1,ig_feature_2,ig_n_rows,skipped,skip_reason
molecular_weight,TPSA,elasticnet,198,54.08691840439536,7.797466298757661,84.19163127277194,0.6288996250057781,50.547121290704766,-3.5397971136905966,0.8344647797898637,0.21875285968898114,0.8387825507550014,0.22252892347644967,0.1693248993820929,0.21691546677177267,False,0.8246475912273579,0.1236851713733983,0.7009624198539596,0.03937921506054454,198,False,
molecular_weight,H_bond_acceptors,linear,198,54.32703105916906,7.4257507337989646,84.85503324416872,0.621190734196706,50.547121290704766,-3.779909768464293,0.8344647797898637,0.28356957048634435,0.8387825507550014,0.28897069740063147,0.26385159688510856,0.315168198728155,False,0.8236945051840103,0.12273208533005076,0.7009624198539596,0.05207864109597993,198,False,
molecular_weight,H_bond_acceptors,ridge,198,54.4565215585959,7.388749849044094,84.84185847683302,0.6222647985504625,50.547121290704766,-3.9094002678911366,0.8344647797898637,0.28356957048634435,0.8387825507550014,0.28897069740063147,0.26385159688510856,0.315168198728155,False,0.8236945051840103,0.12273208533005076,0.7009624198539596,0.05207864109597993,198,False,
molecular_weight,H_bond_acceptors,elasticnet,198,54.47060116610309,7.384823257606692,84.84093564389384,0.6223782696106366,50.547121290704766,-3.9234798753983213,0.8344647797898637,0.28356957048634435,0.8387825507550014,0.28897069740063147,0.26385159688510856,0.315168198728155,False,0.8236945051840103,0.12273208533005076,0.7009624198539596,0.05207864109597993,198,False,
logP,boiling_point,gbr,198,58.388125897343535,8.254040532389858,79.74832979501657,0.6853424572932407,70.38379033922403,11.9956644418805,0.7772973746635984,0.1373730264160619,0.6826223255844466,0.5358102744246874,0.08831009241451286,0.24187691726961205,False,0.6983039165731878,0.28995865411444643,0.40834526245874136,0.23872781589235248,198,False,
molecular_weight,logP,svr,198,58.492805147196805,10.903645649388022,101.06960772005563,0.5216159615142025,50.547121290704766,-7.945683856492039,0.8344647797898637,0.7772973746635984,0.8387825507550014,0.6826223255844466,0.7150991420408215,0.637415332767514,False,0.847324979086622,0.1463625592326624,0.7009624198539596,0.40834526245874136,198,False,
rotatable_bonds,logP,svr,198,58.56859981551666,11.23480532416686,93.78773914754115,0.5913395331911042,43.27999617938966,-15.288603636127,0.9186743672241442,0.7772973746635984,0.857004422556517,0.6826223255844466,0.7289432941992107,0.6030043110321045,False,0.934568544764937,0.14245326481275,0.792115279952187,0.40834526245874136,198,False,
rotatable_bonds,boiling_point,svr,198,59.17874882927433,11.05420897786249,98.05220184229927,0.5509740378471549,43.27999617938966,-15.89875264988467,0.9186743672241442,0.1373730264160619,0.857004422556517,0.5358102744246874,0.11120120324123856,0.3751396016412151,False,0.9198254713211732,0.1277101913689862,0.792115279952187,0.23872781589235248,198,False,
molecular_weight,melting_point,svr,198,59.2321547690292,10.615578355544043,102.06468802459605,0.5132857147144246,50.547121290704766,-8.685033478324435,0.8344647797898637,-0.04911838477019179,0.8387825507550014,0.17312100720536885,0.14082789771343276,0.3676934227397472,False,0.7946681996761542,0.09370577982219463,0.7009624198539596,0.06156896210398832,198,False,
logP,boiling_point,rf,198,60.32478192069409,9.140070345420105,82.38566414653492,0.6647308336483065,70.38379033922403,10.059008418529942,0.7772973746635984,0.1373730264160619,0.6826223255844466,0.5358102744246874,0.08831009241451286,0.24187691726961205,False,0.6983039165731878,0.28995865411444643,0.40834526245874136,0.23872781589235248,198,False,
rotatable_bonds,melting_point,svr,198,61.33792684843179,11.13061457824133,100.8505719334308,0.5253752419561256,43.27999617938966,-18.05793066904213,0.9186743672241442,-0.04911838477019179,0.857004422556517,0.17312100720536885,-0.07306824742052002,0.019464776785574917,False,0.9029431147804267,0.11082783482823966,0.792115279952187,0.06156896210398832,198,False,
molecular_weight,boiling_point,svr,198,62.40695100532848,10.354333864339122,104.75994171437034,0.4843872649709624,50.547121290704766,-11.859829714623714,0.8344647797898637,0.1373730264160619,0.8387825507550014,0.5358102744246874,0.3185953799453114,0.6282714864223542,False,0.8242532244334231,0.12329080457946351,0.7009624198539596,0.23872781589235248,198,False,
molecular_weight,H_bond_acceptors,svr,198,63.414050252957914,10.791528497996314,106.04371676691551,0.47379232578503555,50.547121290704766,-12.866928962253148,0.8344647797898637,0.28356957048634435,0.8387825507550014,0.28897069740063147,0.26385159688510856,0.315168198728155,False,0.8236945051840103,0.12273208533005076,0.7009624198539596,0.05207864109597993,198,False,
rotatable_bonds,H_bond_acceptors,svr,198,64.81905187273998,11.171151051985643,103.09770018738556,0.5060423023843958,43.27999617938966,-21.539055693350313,0.9186743672241442,0.28356957048634435,0.857004422556517,0.28897069740063147,0.28827993922051864,0.31008315864547964,False,0.8632362740901574,0.07112099413797035,0.792115279952187,0.05207864109597993,198,False,
rotatable_bonds,H_bond_donors,svr,198,64.9867504397049,11.584071097796663,103.02474086376978,0.5055776228169788,43.27999617938966,-21.706754260315243,0.9186743672241442,0.0006785711616585098,0.857004422556517,-0.0025430764720517016,-0.010114429452593237,0.008390419523654304,False,0.862905788695308,0.07079050874312098,0.792115279952187,0.02386572061466863,198,False,
H_bond_acceptors,logP,svr,198,65.36136566263464,10.8358294910966,102.98668985466145,0.5080568616389154,70.38379033922403,5.022424676589395,0.28356957048634435,0.7772973746635984,0.28897069740063147,0.6826223255844466,-0.22157116771140078,-0.2602605372070979,False,0.6658310764390871,0.25748581398034576,0.05207864109597993,0.40834526245874136,198,False,
molecular_weight,H_bond_donors,svr,198,65.81311127051737,10.793206928186944,108.66499906697132,0.4462796488748023,50.547121290704766,-15.265989979812602,0.8344647797898637,0.0006785711616585098,0.8387825507550014,-0.0025430764720517016,-0.12596511023400683,-0.1758552266775145,False,0.7969068272258193,0.09594440737185972,0.7009624198539596,0.02386572061466863,198,False,
molecular_weight,TPSA,svr,198,66.9787704565189,11.2283034083448,108.8465534496994,0.4473930791865627,50.547121290704766,-16.431649165814136,0.8344647797898637,0.21875285968898114,0.8387825507550014,0.22252892347644967,0.1693248993820929,0.21691546677177267,False,0.8246475912273579,0.1236851713733983,0.7009624198539596,0.03937921506054454,198,False,
rotatable_bonds,TPSA,svr,198,67.00602360303144,11.867594227385094,105.45696308910692,0.48288768546400235,43.27999617938966,-23.726027423641774,0.9186743672241442,0.21875285968898114,0.857004422556517,0.22252892347644967,0.2302085372936698,0.27635165235044146,False,0.8436054080167044,0.05149012806451736,0.792115279952187,0.03937921506054454,198,False,
TPSA,logP,svr,198,68.11601336561439,11.465904282706235,104.72244411254562,0.48981722963129604,70.38379033922403,2.2677769736096423,0.21875285968898114,0.7772973746635984,0.22252892347644967,0.6826223255844466,-0.30886507972072585,-0.3028863625448074,False,0.6434677103785111,0.23512244791976977,0.03937921506054454,0.40834526245874136,198,False,
H_bond_donors,logP,gbr,198,68.29825470008977,10.498150798028336,89.23933301870822,0.5947885250207531,70.38379033922403,2.085535639134264,0.0006785711616585098,0.7772973746635984,-0.0025430764720517016,0.6826223255844466,-0.3019823404400124,-0.27633733202640254,False,0.48208965024438255,0.07374438778564119,0.02386572061466863,0.40834526245874136,198,False,
logP,melting_point,gbr,198,68.71852394348446,10.360463880405906,91.58201007783897,0.5731469664172133,70.38379033922403,1.6652663957395788,0.7772973746635984,-0.04911838477019179,0.6826223255844466,0.17312100720536885,-0.09598808616445317,-0.01792701800218303,False,0.5359934902692054,0.12764822781046403,0.40834526245874136,0.06156896210398832,198,False,
H_bond_donors,logP,elasticnet,198,69.04292509513574,8.11209210121613,87.8653939735314,0.6009449572340068,70.38379033922403,1.3408652440882918,0.0006785711616585098,0.7772973746635984,-0.0025430764720517016,0.6826223255844466,-0.3019823404400124,-0.27633733202640254,False,0.48208965024438255,0.07374438778564119,0.02386572061466863,0.40834526245874136,198,False,
H_bond_donors,logP,ridge,198,69.04921086793375,8.113670875398748,87.86453286486557,0.6009018931269574,70.38379033922403,1.334579471290283,0.0006785711616585098,0.7772973746635984,-0.0025430764720517016,0.6826223255844466,-0.3019823404400124,-0.27633733202640254,False,0.48208965024438255,0.07374438778564119,0.02386572061466863,0.40834526245874136,198,False,
H_bond_donors,logP,linear,198,69.11216340338223,8.131152437453084,87.86342022834302,0.6004514669238671,70.38379033922403,1.2716269358418089,0.0006785711616585098,0.7772973746635984,-0.0025430764720517016,0.6826223255844466,-0.3019823404400124,-0.27633733202640254,False,0.48208965024438255,0.07374438778564119,0.02386572061466863,0.40834526245874136,198,False,
logP,melting_point,rf,198,70.44584628882166,10.392094914464574,93.17374346546816,0.562186800499659,70.38379033922403,-0.06205594959762095,0.7772973746635984,-0.04911838477019179,0.6826223255844466,0.17312100720536885,-0.09598808616445317,-0.01792701800218303,False,0.5359934902692054,0.12764822781046403,0.40834526245874136,0.06156896210398832,198,False,
logP,boiling_point,linear,198,70.68945195890258,9.848761686963401,96.69119195589452,0.510298352513108,70.38379033922403,-0.30566161967854555,0.7772973746635984,0.1373730264160619,0.6826223255844466,0.5358102744246874,0.08831009241451286,0.24187691726961205,False,0.6983039165731878,0.28995865411444643,0.40834526245874136,0.23872781589235248,198,False,
logP,boiling_point,ridge,198,70.72859977750903,9.817751953991769,96.70574938939782,0.5107256776972227,70.38379033922403,-0.3448094382849973,0.7772973746635984,0.1373730264160619,0.6826223255844466,0.5358102744246874,0.08831009241451286,0.24187691726961205,False,0.6983039165731878,0.28995865411444643,0.40834526245874136,0.23872781589235248,198,False,
logP,boiling_point,elasticnet,198,70.73360730595448,9.81420004850948,96.70747310867559,0.5107719431943898,70.38379033922403,-0.3498169667304438,0.7772973746635984,0.1373730264160619,0.6826223255844466,0.5358102744246874,0.08831009241451286,0.24187691726961205,False,0.6983039165731878,0.28995865411444643,0.40834526245874136,0.23872781589235248,198,False,
logP,melting_point,linear,198,70.82514219650838,9.800183824983739,95.59460833391074,0.5219687777806034,70.38379033922403,-0.4413518572843458,0.7772973746635984,-0.04911838477019179,0.6826223255844466,0.17312100720536885,-0.09598808616445317,-0.01792701800218303,False,0.5359934902692054,0.12764822781046403,0.40834526245874136,0.06156896210398832,198,False,
logP,melting_point,ridge,198,70.85845257901875,9.769686185776175,95.59741119589688,0.5225412950252195,70.38379033922403,-0.47466223979471067,0.7772973746635984,-0.04911838477019179,0.6826223255844466,0.17312100720536885,-0.09598808616445317,-0.01792701800218303,False,0.5359934902692054,0.12764822781046403,0.40834526245874136,0.06156896210398832,198,False,
logP,melting_point,elasticnet,198,70.86232049361392,9.766291658401466,95.59776407181212,0.5226046069742348,70.38379033922403,-0.4785301543898868,0.7772973746635984,-0.04911838477019179,0.6826223255844466,0.17312100720536885,-0.09598808616445317,-0.01792701800218303,False,0.5359934902692054,0.12764822781046403,0.40834526245874136,0.06156896210398832,198,False,
logP,boiling_point,svr,198,72.79841693759865,11.540765622210383,108.35633364545468,0.4504099400974023,70.38379033922403,-2.4146265983746105,0.7772973746635984,0.1373730264160619,0.6826223255844466,0.5358102744246874,0.08831009241451286,0.24187691726961205,False,0.6983039165731878,0.28995865411444643,0.40834526245874136,0.23872781589235248,198,False,
H_bond_donors,logP,rf,198,74.10307155939972,11.648675580474883,96.69141226950691,0.5240875282959372,70.38379033922403,-3.719281220175688,0.0006785711616585098,0.7772973746635984,-0.0025430764720517016,0.6826223255844466,-0.3019823404400124,-0.27633733202640254,False,0.48208965024438255,0.07374438778564119,0.02386572061466863,0.40834526245874136,198,False,
logP,melting_point,svr,198,77.35179930923198,12.048477639036834,113.16704564414985,0.39837432105940324,70.38379033922403,-6.9680089700079435,0.7772973746635984,-0.04911838477019179,0.6826223255844466,0.17312100720536885,-0.09598808616445317,-0.01792701800218303,False,0.5359934902692054,0.12764822781046403,0.40834526245874136,0.06156896210398832,198,False,
H_bond_donors,logP,svr,198,78.71503580409681,11.344222364357858,112.5403249820412,0.40666719147204766,70.38379033922403,-8.33124546487278,0.0006785711616585098,0.7772973746635984,-0.0025430764720517016,0.6826223255844466,-0.3019823404400124,-0.27633733202640254,False,0.48208965024438255,0.07374438778564119,0.02386572061466863,0.40834526245874136,198,False,
melting_point,boiling_point,gbr,198,82.46111513320324,10.551257205798095,120.82379837756959,0.30071953152349407,87.74637187965344,5.285256746450202,-0.04911838477019179,0.1373730264160619,0.17312100720536885,0.5358102744246874,0.8875035619272178,0.48663717142422885,True,0.3645861736541147,0.12585835776176224,0.06156896210398832,0.23872781589235248,198,False,
melting_point,boiling_point,rf,198,85.14462063609184,10.585651469396884,123.92742789874039,0.2590342646762289,87.74637187965344,2.601751243561594,-0.04911838477019179,0.1373730264160619,0.17312100720536885,0.5358102744246874,0.8875035619272178,0.48663717142422885,True,0.3645861736541147,0.12585835776176224,0.06156896210398832,0.23872781589235248,198,False,
H_bond_donors,boiling_point,gbr,198,85.92742500597889,9.849261672441589,122.70792240272691,0.2686589029333772,87.74637187965344,1.8189468736745482,0.0006785711616585098,0.1373730264160619,-0.0025430764720517016,0.5358102744246874,-0.003736704434696763,0.07453073276508336,False,0.41967458491875,0.1809467690263975,0.02386572061466863,0.23872781589235248,198,False,
TPSA,boiling_point,gbr,198,86.72066102368626,10.74998397932378,120.94079986102592,0.2812980347162483,87.74637187965344,1.0257108559671764,0.21875285968898114,0.1373730264160619,0.22252892347644967,0.5358102744246874,0.13702130016205383,0.3187118327455737,False,0.32413022880192344,0.08540241290957096,0.03937921506054454,0.23872781589235248,198,False,
H_bond_acceptors,boiling_point,gbr,198,87.50611156069114,9.497709819820736,121.19034739200451,0.27965470728346054,87.74637187965344,0.24026031896229938,0.28356957048634435,0.1373730264160619,0.28897069740063147,0.5358102744246874,0.09317348960870242,0.23739388230609587,False,0.36698907680154114,0.12826126090918866,0.05207864109597993,0.23872781589235248,198,False,
TPSA,boiling_point,rf,198,89.65366240681735,11.4858592436814,125.59800634756131,0.2178287186162917,87.74637187965344,-1.9072905271639087,0.21875285968898114,0.1373730264160619,0.22252892347644967,0.5358102744246874,0.13702130016205383,0.3187118327455737,False,0.32413022880192344,0.08540241290957096,0.03937921506054454,0.23872781589235248,198,False,
melting_point,boiling_point,svr,198,90.37070965357435,12.281811017432121,130.0621845077171,0.20478888405517215,87.74637187965344,-2.6243377739209137,-0.04911838477019179,0.1373730264160619,0.17312100720536885,0.5358102744246874,0.8875035619272178,0.48663717142422885,True,0.3645861736541147,0.12585835776176224,0.06156896210398832,0.23872781589235248,198,False,
H_bond_acceptors,boiling_point,rf,198,91.34381210515589,10.913506199052462,125.44078605889507,0.2210208350784828,87.74637187965344,-3.597440225502453,0.28356957048634435,0.1373730264160619,0.28897069740063147,0.5358102744246874,0.09317348960870242,0.23739388230609587,False,0.36698907680154114,0.12826126090918866,0.05207864109597993,0.23872781589235248,198,False,
H_bond_donors,boiling_point,rf,198,93.45160898290973,10.368799902503667,128.57562552071133,0.18792593214473055,87.74637187965344,-5.7052371032562945,0.0006785711616585098,0.1373730264160619,-0.0025430764720517016,0.5358102744246874,-0.003736704434696763,0.07453073276508336,False,0.41967458491875,0.1809467690263975,0.02386572061466863,0.23872781589235248,198,False,
H_bond_acceptors,boiling_point,svr,198,94.58400125891357,11.363906983005812,132.98844903376184,0.16451849023980147,87.74637187965344,-6.837629379260136,0.28356957048634435,0.1373730264160619,0.28897069740063147,0.5358102744246874,0.09317348960870242,0.23739388230609587,False,0.36698907680154114,0.12826126090918866,0.05207864109597993,0.23872781589235248,198,False,
H_bond_donors,boiling_point,svr,198,97.15844487192271,12.810374779165588,136.9057309552796,0.1160959818308786,87.74637187965344,-9.412072992269273,0.0006785711616585098,0.1373730264160619,-0.0025430764720517016,0.5358102744246874,-0.003736704434696763,0.07453073276508336,False,0.41967458491875,0.1809467690263975,0.02386572061466863,0.23872781589235248,198,False,
TPSA,boiling_point,svr,198,97.33221866529934,12.588993694053906,136.06999120583126,0.12686227222097313,87.74637187965344,-9.585846785645899,0.21875285968898114,0.1373730264160619,0.22252892347644967,0.5358102744246874,0.13702130016205383,0.3187118327455737,False,0.32413022880192344,0.08540241290957096,0.03937921506054454,0.23872781589235248,198,False,
H_bond_acceptors,melting_point,gbr,198,103.08724747455616,11.384790511458625,142.68325258843075,0.02448378841295007,106.02478353551774,2.937536060961577,0.28356957048634435,-0.04911838477019179,0.28897069740063147,0.17312100720536885,0.10023339065709899,0.16329462825912683,False,0.21057952150419568,0.14901055940020735,0.05207864109597993,0.06156896210398832,198,False,
melting_point,boiling_point,elasticnet,198,103.27112565681898,11.781517271841368,141.71501250164553,0.020391040141379314,87.74637187965344,-15.524753777165543,-0.04911838477019179,0.1373730264160619,0.17312100720536885,0.5358102744246874,0.8875035619272178,0.48663717142422885,True,0.3645861736541147,0.12585835776176224,0.06156896210398832,0.23872781589235248,198,False,
melting_point,boiling_point,ridge,198,103.28151548572528,11.786223675154696,141.73168180336523,0.019898130210260868,87.74637187965344,-15.535143606071841,-0.04911838477019179,0.1373730264160619,0.17312100720536885,0.5358102744246874,0.8875035619272178,0.48663717142422885,True,0.3645861736541147,0.12585835776176224,0.06156896210398832,0.23872781589235248,198,False,
melting_point,boiling_point,linear,198,103.4197927514128,11.857039449491024,141.9411253434459,0.014419112439533898,87.74637187965344,-15.673420871759362,-0.04911838477019179,0.1373730264160619,0.17312100720536885,0.5358102744246874,0.8875035619272178,0.48663717142422885,True,0.3645861736541147,0.12585835776176224,0.06156896210398832,0.23872781589235248,198,False,
H_bond_acceptors,melting_point,svr,198,104.27780768590533,12.112066726010148,143.57261344773642,0.02623789759798991,106.02478353551774,1.7469758496124115,0.28356957048634435,-0.04911838477019179,0.28897069740063147,0.17312100720536885,0.10023339065709899,0.16329462825912683,False,0.21057952150419568,0.14901055940020735,0.05207864109597993,0.06156896210398832,198,False,
TPSA,melting_point,gbr,198,104.77355458001037,13.948193910764491,144.43779695889248,-0.008837366840679692,106.15176160525007,1.3782070252397034,0.21875285968898114,-0.04911838477019179,0.22252892347644967,0.17312100720536885,0.15937536091757712,0.27736780943416534,False,0.1906916875733391,0.12912272546935077,0.03937921506054454,0.06156896210398832,198,False,
TPSA,melting_point,rf,198,105.54781204103985,13.335417407517657,141.49700080369624,0.04133864693330849,106.15176160525007,0.6039495642102253,0.21875285968898114,-0.04911838477019179,0.22252892347644967,0.17312100720536885,0.15937536091757712,0.27736780943416534,False,0.1906916875733391,0.12912272546935077,0.03937921506054454,0.06156896210398832,198,False,
H_bond_acceptors,melting_point,elasticnet,198,106.4948595747339,11.79739638295378,143.142738516888,0.02885204906951417,106.02478353551774,-0.4700760392161527,0.28356957048634435,-0.04911838477019179,0.28897069740063147,0.17312100720536885,0.10023339065709899,0.16329462825912683,False,0.21057952150419568,0.14901055940020735,0.05207864109597993,0.06156896210398832,198,False,
H_bond_acceptors,melting_point,ridge,198,106.49592748963694,11.797987196539818,143.1438968224176,0.028829702185040156,106.02478353551774,-0.4711439541191993,0.28356957048634435,-0.04911838477019179,0.28897069740063147,0.17312100720536885,0.10023339065709899,0.16329462825912683,False,0.21057952150419568,0.14901055940020735,0.05207864109597993,0.06156896210398832,198,False,
H_bond_acceptors,melting_point,linear,198,106.50647627623043,11.798793877107403,143.1517710616817,0.028669961619733186,106.02478353551774,-0.4816927407126883,0.28356957048634435,-0.04911838477019179,0.28897069740063147,0.17312100720536885,0.10023339065709899,0.16329462825912683,False,0.21057952150419568,0.14901055940020735,0.05207864109597993,0.06156896210398832,198,False,
H_bond_donors,H_bond_acceptors,gbr,198,106.627904031002,13.180464637227537,144.34850333313875,0.011504566055226328,106.02478353551774,-0.6031204954842622,0.0006785711616585098,0.28356957048634435,-0.0025430764720517016,0.28897069740063147,0.07520944636652359,-0.025416224712342388,False,0.17944353968375104,0.1273648985877711,0.02386572061466863,0.05207864109597993,198,False,
H_bond_acceptors,TPSA,svr,198,106.76223572061033,12.825218032397835,146.09533737131775,-0.007218070646283092,106.02478353551774,-0.737452185092593,0.28356957048634435,0.21875285968898114,0.28897069740063147,0.22252892347644967,0.804518466758738,0.8279930265230048,False,0.1463338410652526,0.09425519996927267,0.05207864109597993,0.03937921506054454,198,False,
TPSA,melting_point,svr,198,106.762316122027,13.317070133854616,145.7175152018344,-0.0015237989805119256,106.15176160525007,-0.6105545167769293,0.21875285968898114,-0.04911838477019179,0.22252892347644967,0.17312100720536885,0.15937536091757712,0.27736780943416534,False,0.1906916875733391,0.12912272546935077,0.03937921506054454,0.06156896210398832,198,False,
H_bond_donors,H_bond_acceptors,rf,198,106.9149547857633,13.613301009551362,144.3909997626064,0.009083718885423642,106.02478353551774,-0.8901712502455581,0.0006785711616585098,0.28356957048634435,-0.0025430764720517016,0.28897069740063147,0.07520944636652359,-0.025416224712342388,False,0.17944353968375104,0.1273648985877711,0.02386572061466863,0.05207864109597993,198,False,
H_bond_acceptors,TPSA,elasticnet,198,107.26983251868862,11.570953996815284,143.61025623098584,0.02193790629355501,106.02478353551774,-1.245048983170875,0.28356957048634435,0.21875285968898114,0.28897069740063147,0.22252892347644967,0.804518466758738,0.8279930265230048,False,0.1463338410652526,0.09425519996927267,0.05207864109597993,0.03937921506054454,198,False,
H_bond_acceptors,TPSA,ridge,198,107.27679750921075,11.568416247736371,143.61480932760185,0.021863182416427165,106.02478353551774,-1.2520139736930105,0.28356957048634435,0.21875285968898114,0.28897069740063147,0.22252892347644967,0.804518466758738,0.8279930265230048,False,0.1463338410652526,0.09425519996927267,0.05207864109597993,0.03937921506054454,198,False,
H_bond_donors,H_bond_acceptors,elasticnet,198,107.3062196427558,11.645399053881377,143.96569229313565,0.01670715081683683,106.02478353551774,-1.281436107238065,0.0006785711616585098,0.28356957048634435,-0.0025430764720517016,0.28897069740063147,0.07520944636652359,-0.025416224712342388,False,0.17944353968375104,0.1273648985877711,0.02386572061466863,0.05207864109597993,198,False,
H_bond_donors,H_bond_acceptors,ridge,198,107.30844072351451,11.645608283550285,143.9674020114196,0.0166761796675954,106.02478353551774,-1.2836571879967664,0.0006785711616585098,0.28356957048634435,-0.0025430764720517016,0.28897069740063147,0.07520944636652359,-0.025416224712342388,False,0.17944353968375104,0.1273648985877711,0.02386572061466863,0.05207864109597993,198,False,
H_bond_donors,H_bond_acceptors,linear,198,107.32626611301248,11.647578536252558,143.97990827159393,0.016441496166225412,106.02478353551774,-1.3014825774947383,0.0006785711616585098,0.28356957048634435,-0.0025430764720517016,0.28897069740063147,0.07520944636652359,-0.025416224712342388,False,0.17944353968375104,0.1273648985877711,0.02386572061466863,0.05207864109597993,198,False,
H_bond_acceptors,TPSA,linear,198,107.33478183111703,11.546863301087056,143.65160415660677,0.021249201940408417,106.02478353551774,-1.3099982955992857,0.28356957048634435,0.21875285968898114,0.28897069740063147,0.22252892347644967,0.804518466758738,0.8279930265230048,False,0.1463338410652526,0.09425519996927267,0.05207864109597993,0.03937921506054454,198,False,
H_bond_donors,H_bond_acceptors,svr,198,107.38725661499633,13.229411519800141,146.26523862106683,-0.010182343152514883,106.02478353551774,-1.3624730794785904,0.0006785711616585098,0.28356957048634435,-0.0025430764720517016,0.28897069740063147,0.07520944636652359,-0.025416224712342388,False,0.17944353968375104,0.1273648985877711,0.02386572061466863,0.05207864109597993,198,False,
H_bond_acceptors,boiling_point,elasticnet,198,107.70606784268139,12.454852634611258,150.8353007552949,-0.12692676702888883,87.74637187965344,-19.959695963027954,0.28356957048634435,0.1373730264160619,0.28897069740063147,0.5358102744246874,0.09317348960870242,0.23739388230609587,False,0.36698907680154114,0.12826126090918866,0.05207864109597993,0.23872781589235248,198,False,
H_bond_acceptors,boiling_point,ridge,198,107.70874576020475,12.456379232077062,150.84551231249344,-0.12716043232054655,87.74637187965344,-19.96237388055131,0.28356957048634435,0.1373730264160619,0.28897069740063147,0.5358102744246874,0.09317348960870242,0.23739388230609587,False,0.36698907680154114,0.12826126090918866,0.05207864109597993,0.23872781589235248,198,False,
H_bond_acceptors,boiling_point,linear,198,107.73299799524264,12.469292063395487,150.93177131287786,-0.12912588563226712,87.74637187965344,-19.986626115589203,0.28356957048634435,0.1373730264160619,0.28897069740063147,0.5358102744246874,0.09317348960870242,0.23739388230609587,False,0.36698907680154114,0.12826126090918866,0.05207864109597993,0.23872781589235248,198,False,
TPSA,melting_point,elasticnet,198,108.53943569791187,12.620215843909406,145.58973029546854,-0.0030487942222793564,106.15176160525007,-2.387674092661797,0.21875285968898114,-0.04911838477019179,0.22252892347644967,0.17312100720536885,0.15937536091757712,0.27736780943416534,False,0.1906916875733391,0.12912272546935077,0.03937921506054454,0.06156896210398832,198,False,
TPSA,melting_point,ridge,198,108.53961605109515,12.619818468049585,145.59100996311517,-0.0030709688555874905,106.15176160525007,-2.387854445845079,0.21875285968898114,-0.04911838477019179,0.22252892347644967,0.17312100720536885,0.15937536091757712,0.27736780943416534,False,0.1906916875733391,0.12912272546935077,0.03937921506054454,0.06156896210398832,198,False,
TPSA,melting_point,linear,198,108.54142292466646,12.617716073162022,145.6021062310696,-0.0032570248217386943,106.15176160525007,-2.3896613194163905,0.21875285968898114,-0.04911838477019179,0.22252892347644967,0.17312100720536885,0.15937536091757712,0.27736780943416534,False,0.1906916875733391,0.12912272546935077,0.03937921506054454,0.06156896210398832,198,False,
H_bond_donors,TPSA,svr,198,109.1265516236996,13.320383653386815,147.75049844642217,-0.031776443573471,108.52516913985541,-0.6013824838441906,0.0006785711616585098,0.21875285968898114,-0.0025430764720517016,0.22252892347644967,0.3684990319847204,0.2013074800135996,False,0.17260103474991118,0.13322181968936664,0.02386572061466863,0.03937921506054454,198,False,
H_bond_donors,TPSA,elasticnet,198,109.2007575650419,12.800134058145556,146.26527439644667,-0.01543353779460952,108.52516913985541,-0.6755884251864899,0.0006785711616585098,0.21875285968898114,-0.0025430764720517016,0.22252892347644967,0.3684990319847204,0.2013074800135996,False,0.17260103474991118,0.13322181968936664,0.02386572061466863,0.03937921506054454,198,False,
H_bond_donors,TPSA,ridge,198,109.20207751611015,12.801221426484172,146.2674769180775,-0.015475077652941437,108.52516913985541,-0.6769083762547439,0.0006785711616585098,0.21875285968898114,-0.0025430764720517016,0.22252892347644967,0.3684990319847204,0.2013074800135996,False,0.17260103474991118,0.13322181968936664,0.02386572061466863,0.03937921506054454,198,False,
H_bond_donors,TPSA,linear,198,109.21511555570946,12.810608274386007,146.28811085111104,-0.015852467016630217,108.52516913985541,-0.6899464158540525,0.0006785711616585098,0.21875285968898114,-0.0025430764720517016,0.22252892347644967,0.3684990319847204,0.2013074800135996,False,0.17260103474991118,0.13322181968936664,0.02386572061466863,0.03937921506054454,198,False,
H_bond_donors,melting_point,svr,198,109.38254899515721,13.724398351532272,148.6330063717361,-0.0430551547834786,106.15176160525007,-3.2307873899071353,0.0006785711616585098,-0.04911838477019179,-0.0025430764720517016,0.17312100720536885,0.019653067286073838,0.1622999517397193,False,0.13174379072349374,0.07017482861950541,0.02386572061466863,0.06156896210398832,198,False,
TPSA,boiling_point,elasticnet,198,109.55689095983506,13.513496057743527,152.8919261881457,-0.1506123407091587,87.74637187965344,-21.81051908018162,0.21875285968898114,0.1373730264160619,0.22252892347644967,0.5358102744246874,0.13702130016205383,0.3187118327455737,False,0.32413022880192344,0.08540241290957096,0.03937921506054454,0.23872781589235248,198,False,
TPSA,boiling_point,ridge,198,109.55777307909425,13.515509850298207,152.90145239441216,-0.15082403499145652,87.74637187965344,-21.81140119944081,0.21875285968898114,0.1373730264160619,0.22252892347644967,0.5358102744246874,0.13702130016205383,0.3187118327455737,False,0.32413022880192344,0.08540241290957096,0.03937921506054454,0.23872781589235248,198,False,
